n	k	d	fom	l	m	A	B	wt	fam	C	D
240	96	71	2016.4000	6	20	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	x^0*y^0+x^0*y^8+x^4*y^0+x^4*y^8	8	css		
168	96	58	1922.2857	42	2	x^0*y^0+x^0*y^1+x^24*y^0+x^24*y^1		4	css		
192	96	62	1922.0000	16	6	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
144	96	53	1872.6667	12	6	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3		4	css		
176	96	58	1834.9091	2	44	x^0*y^0+x^0*y^40+x^1*y^0+x^1*y^40		4	css		
160	96	55	1815.0000	4	20	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8		4	css		
188	96	58	1717.7872	47	2	x^0*y^0+x^0*y^1+x^17*y^0+x^17*y^1		4	css		
184	96	57	1695.1304	2	46	x^0*y^0+x^0*y^10+x^1*y^0+x^1*y^10		4	css		
180	96	55	1613.3333	2	45	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6		4	css		
990	94	230	5022.8283	15	33	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
952	94	217	4649.5441	34	14	x^0*y^0+x^0*y^1+x^33*y^0+x^33*y^1	x^0*y^0+x^0*y^2+x^32*y^0+x^32*y^2	8	css		
910	94	212	4642.5670	35	13	x^0*y^0+x^0*y^7+x^32*y^0+x^32*y^7	x^0*y^0+x^0*y^1+x^29*y^0+x^29*y^1	8	css		
864	94	201	4395.4792	36	12	x^0*y^0+x^0*y^11+x^29*y^0+x^29*y^11	x^0*y^0+x^0*y^10+x^22*y^0+x^22*y^10	8	css		
814	94	193	4301.4816	37	11	x^0*y^0+x^0*y^4+x^34*y^0+x^34*y^4	x^0*y^0+x^0*y^8+x^31*y^0+x^31*y^8	8	css		
760	94	177	3874.9026	38	10	x^0*y^0+x^0*y^3+x^21*y^0+x^21*y^3	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
702	94	168	3779.2821	39	9	x^0*y^0+x^0*y^8+x^14*y^0+x^14*y^8	x^0*y^0+x^0*y^7+x^28*y^0+x^28*y^7	8	css		
640	94	158	3666.5875	8	40	x^0*y^0+x^0*y^27+x^5*y^0+x^5*y^27	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
574	94	145	3443.1185	41	7	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1	8	css		
504	94	127	3008.1865	6	42	x^0*y^0+x^0*y^37+x^5*y^0+x^5*y^37	x^0*y^0+x^0*y^32+x^4*y^0+x^4*y^32	8	css		
430	94	116	2941.5442	43	5	x^0*y^0+x^0*y^2+x^17*y^0+x^17*y^2	x^0*y^0+x^0*y^4+x^34*y^0+x^34*y^4	8	css		
352	94	97	2512.6307	4	44	x^0*y^0+x^0*y^15+x^3*y^0+x^3*y^15	x^0*y^0+x^0*y^30+x^2*y^0+x^2*y^30	8	css		
376	94	100	2500.0000	4	47	x^0*y^2+x^1*y^0+x^1*y^2+x^3*y^0	x^0*y^0+x^1*y^4+x^2*y^0+x^2*y^4	8	css		
270	94	81	2284.2000	45	3	x^0*y^0+x^0*y^1+x^43*y^0+x^43*y^1	x^0*y^0+x^0*y^2+x^41*y^0+x^41*y^2	8	css		
184	94	55	1545.3804	2	46	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1		4	css		
992	92	221	4529.6089	16	31	x^0*y^0+x^0*y^6+x^9*y^0+x^9*y^6	x^0*y^0+x^0*y^12+x^2*y^0+x^2*y^12	8	css		
960	92	214	4388.7833	15	32	x^0*y^0+x^0*y^31+x^8*y^0+x^8*y^31	x^0*y^0+x^0*y^30+x^1*y^0+x^1*y^30	8	css		
924	92	208	4307.6710	14	33	x^0*y^0+x^0*y^32+x^13*y^0+x^13*y^32	x^0*y^0+x^0*y^31+x^12*y^0+x^12*y^31	8	css		
884	92	201	4204.6290	34	13	x^0*y^0+x^0*y^9+x^27*y^0+x^27*y^9	x^0*y^0+x^0*y^5+x^20*y^0+x^20*y^5	8	css		
792	92	185	3975.6313	36	11	x^0*y^0+x^0*y^9+x^19*y^0+x^19*y^9	x^0*y^0+x^0*y^7+x^2*y^0+x^2*y^7	8	css		
840	92	186	3789.0857	12	35	x^0*y^0+x^0*y^16+x^5*y^0+x^5*y^16	x^0*y^0+x^0*y^32+x^10*y^0+x^10*y^32	8	css		
684	92	164	3617.5906	9	38	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
740	92	170	3592.9730	37	10	x^0*y^0+x^0*y^1+x^9*y^0+x^9*y^1	x^0*y^0+x^0*y^2+x^18*y^0+x^18*y^2	8	css		
736	92	168	3528.0000	46	8	x^0*y^0+x^0*y^3+x^21*y^0+x^21*y^4	x^0*y^0+x^0*y^6+x^42*y^6+x^42*y^7	8	css		
560	92	139	3174.1643	7	40	x^0*y^0+x^0*y^23+x^5*y^0+x^5*y^23	x^0*y^0+x^0*y^6+x^3*y^0+x^3*y^6	8	css		
624	92	145	3099.8397	8	39	x^0*y^0+x^0*y^8+x^5*y^0+x^5*y^8	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
572	92	137	3018.7902	11	26	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	x^0*y^0+x^0*y^12+x^8*y^0+x^8*y^12	8	css		
476	92	124	2971.8319	34	7	x^0*y^0+x^0*y^6+x^14*y^0+x^14*y^6	x^0*y^0+x^0*y^5+x^28*y^0+x^28*y^5	8	css		
540	92	132	2968.5333	18	15	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
492	92	125	2921.7480	41	6	x^0*y^0+x^0*y^5+x^26*y^0+x^26*y^5	x^0*y^0+x^0*y^4+x^11*y^0+x^11*y^4	8	css		
420	92	111	2698.8857	42	5	x^0*y^0+x^0*y^3+x^25*y^0+x^25*y^3	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1	8	css		
380	92	105	2669.2105	10	19	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	8	css		
512	92	121	2630.8047	16	16	x^0*y^0+x^0*y^10+x^5*y^0+x^5*y^10	x^0*y^0+x^0*y^4+x^10*y^0+x^10*y^4	8	css		
344	92	97	2516.3605	4	43	x^0*y^0+x^0*y^30+x^1*y^0+x^1*y^30	x^0*y^0+x^0*y^17+x^2*y^0+x^2*y^17	8	css		
432	92	106	2392.8519	12	18	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
264	92	78	2120.1818	44	3	x^0*y^0+x^0*y^2+x^29*y^0+x^29*y^2	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1	8	css		
252	92	76	2108.6984	3	42	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	x^0*y^0+x^0*y^20+x^1*y^0+x^1*y^20	8	css		
320	92	85	2077.1875	40	4	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
176	92	56	1639.2727	4	22	x^0*y^0+x^0*y^13+x^2*y^0+x^2*y^13		4	css		
180	92	54	1490.4000	45	2	x^0*y^0+x^0*y^1+x^32*y^0+x^32*y^1		4	css		
368	92	77	1482.2500	46	4	x^0*y^0+x^0*y^2+x^25*y^2+x^25*y^3		4	css		
986	90	226	4662.1095	29	17	x^0*y^0+x^0*y^15+x^13*y^0+x^13*y^15	x^0*y^0+x^0*y^13+x^26*y^0+x^26*y^13	8	css		
896	90	205	4221.2612	32	14	x^0*y^0+x^0*y^11+x^15*y^0+x^15*y^11	x^0*y^0+x^0*y^8+x^30*y^0+x^30*y^8	8	css		
960	90	211	4173.8438	16	30	x^0*y^0+x^0*y^17+x^13*y^0+x^13*y^17	x^0*y^0+x^0*y^4+x^10*y^0+x^10*y^4	8	css		
900	90	204	4161.6000	10	45	x^0*y^41+x^1*y^0+x^3*y^0+x^3*y^41	x^0*y^0+x^6*y^0+x^6*y^37+x^9*y^37	8	css		
858	90	195	3988.6364	13	33	x^0*y^0+x^0*y^26+x^2*y^0+x^2*y^26	x^0*y^0+x^0*y^19+x^4*y^0+x^4*y^19	8	css		
930	90	203	3987.9677	31	15	x^0*y^0+x^0*y^1+x^21*y^0+x^21*y^1	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	8	css		
770	90	180	3787.0130	35	11	x^0*y^0+x^0*y^10+x^22*y^0+x^22*y^10	x^0*y^0+x^0*y^9+x^9*y^0+x^9*y^9	8	css		
816	90	179	3533.9338	12	34	x^0*y^0+x^0*y^25+x^7*y^0+x^7*y^25	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
720	90	167	3486.1250	36	10	x^0*y^0+x^0*y^3+x^29*y^0+x^29*y^3	x^0*y^0+x^0*y^6+x^22*y^0+x^22*y^6	8	css		
666	90	159	3416.3514	9	37	x^0*y^0+x^0*y^31+x^2*y^0+x^2*y^31	x^0*y^0+x^0*y^25+x^4*y^0+x^4*y^25	8	css		
630	90	153	3344.1429	45	7	x^0*y^0+x^0*y^6+x^39*y^0+x^39*y^6	x^0*y^0+x^0*y^5+x^33*y^0+x^33*y^4	8	css		
608	90	143	3026.9901	38	8	x^0*y^0+x^0*y^7+x^21*y^0+x^21*y^7	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
546	90	135	3004.1209	39	7	x^0*y^0+x^0*y^5+x^20*y^0+x^20*y^5	x^0*y^0+x^0*y^3+x^1*y^0+x^1*y^3	8	css		
410	90	112	2753.5610	5	41	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5	x^0*y^0+x^0*y^10+x^3*y^0+x^3*y^10	8	css		
480	90	118	2610.7500	6	40	x^0*y^0+x^0*y^21+x^5*y^0+x^5*y^21	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
540	90	121	2440.1667	6	45	x^0*y^43+x^3*y^0+x^3*y^43+x^5*y^0		4	css		
378	90	95	2148.8095	21	9	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4	x^0*y^0+x^0*y^8+x^6*y^0+x^6*y^8	8	css		
330	90	88	2112.0000	33	5	x^0*y^0+x^0*y^4+x^24*y^0+x^24*y^4	x^0*y^0+x^0*y^3+x^15*y^0+x^15*y^3	8	css		
360	90	89	1980.2500	18	10	x^0*y^0+x^0*y^7+x^3*y^0+x^3*y^7	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	8	css		
258	90	75	1962.2093	43	3	x^0*y^0+x^0*y^2+x^28*y^0+x^28*y^2	x^0*y^0+x^0*y^1+x^13*y^0+x^13*y^1	8	css		
234	90	69	1831.1538	39	3	x^0*y^0+x^0*y^1+x^27*y^0+x^27*y^1	x^0*y^0+x^0*y^2+x^15*y^0+x^15*y^2	8	css		
288	90	76	1805.0000	12	12	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3	x^0*y^0+x^0*y^6+x^10*y^0+x^10*y^6	8	css		
336	90	82	1801.0714	4	42	x^0*y^0+x^0*y^13+x^1*y^0+x^1*y^13	x^0*y^0+x^0*y^26+x^2*y^0+x^2*y^26	8	css		
120	90	48	1728.0000	2	30	x^0*y^0+x^0*y^15+x^1*y^0+x^1*y^15		4	css		
250	90	68	1664.6400	5	25	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
162	90	54	1620.0000	3	27	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18	x^0*y^0+x^0*y^9+x^2*y^0+x^2*y^9	8	css		
176	90	55	1546.8750	2	44	x^0*y^0+x^0*y^27+x^1*y^0+x^1*y^27		4	css		
168	90	51	1393.3929	6	14	x^0*y^0+x^0*y^11+x^3*y^0+x^3*y^11		4	css		
160	90	49	1350.5625	40	2	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1		4	css		
1000	88	227	4534.5520	25	20	x^0*y^0+x^0*y^9+x^9*y^0+x^9*y^9	x^0*y^0+x^0*y^18+x^18*y^0+x^18*y^18	8	css		
972	88	217	4263.2016	27	18	x^0*y^0+x^0*y^17+x^26*y^0+x^26*y^17	x^0*y^0+x^0*y^16+x^25*y^0+x^25*y^16	8	css		
928	88	209	4142.1638	29	16	x^0*y^0+x^0*y^7+x^16*y^0+x^16*y^7	x^0*y^0+x^0*y^14+x^3*y^0+x^3*y^14	8	css		
988	88	213	4040.9636	26	19	x^0*y^0+x^0*y^6+x^9*y^0+x^9*y^6	x^0*y^0+x^0*y^12+x^18*y^0+x^18*y^12	8	css		
900	88	200	3911.1111	15	30	x^0*y^0+x^0*y^7+x^8*y^0+x^8*y^7	x^0*y^0+x^0*y^14+x^1*y^0+x^1*y^14	8	css		
832	88	192	3899.0769	13	32	x^0*y^0+x^0*y^15+x^5*y^0+x^5*y^15	x^0*y^0+x^0*y^30+x^10*y^0+x^10*y^30	8	css		
868	88	196	3894.7097	14	31	x^0*y^0+x^0*y^28+x^13*y^0+x^13*y^28	x^0*y^0+x^0*y^25+x^12*y^0+x^12*y^25	8	css		
952	88	203	3809.2353	17	28	x^0*y^0+x^0*y^15+x^2*y^0+x^2*y^15	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
792	88	182	3680.4444	12	33	x^0*y^0+x^0*y^10+x^11*y^0+x^11*y^10	x^0*y^0+x^0*y^20+x^10*y^0+x^10*y^20	8	css		
748	88	175	3602.9412	34	11	x^0*y^0+x^0*y^1+x^31*y^0+x^31*y^1	x^0*y^0+x^0*y^2+x^28*y^0+x^28*y^2	8	css		
648	88	157	3347.3951	9	36	x^0*y^0+x^0*y^19+x^4*y^0+x^4*y^19	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
700	88	161	3258.6400	35	10	x^0*y^0+x^0*y^7+x^32*y^0+x^32*y^7	x^0*y^0+x^0*y^4+x^29*y^0+x^29*y^4	8	css		
704	88	156	3042.0000	44	8	x^0*y^0+x^0*y^2+x^35*y^0+x^35*y^1	x^0*y^0+x^0*y^2+x^26*y^0+x^26*y^3	8	css		
592	88	142	2997.3514	37	8	x^0*y^0+x^0*y^3+x^21*y^0+x^21*y^3	x^0*y^0+x^0*y^6+x^5*y^0+x^5*y^6	8	css		
532	88	132	2882.1654	38	7	x^0*y^0+x^0*y^3+x^7*y^0+x^7*y^3	x^0*y^0+x^0*y^6+x^14*y^0+x^14*y^6	8	css		
528	88	130	2816.6667	12	22	x^0*y^0+x^0*y^8+x^7*y^0+x^7*y^8	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
198	88	78	2704.0000	3	33	x^0*y^0+x^0*y^11+x^0*y^22	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
468	88	118	2618.1880	6	39	x^0*y^0+x^0*y^19+x^5*y^0+x^5*y^19	x^0*y^0+x^0*y^38+x^4*y^0+x^4*y^38	8	css		
400	88	108	2566.0800	40	5	x^0*y^0+x^0*y^4+x^31*y^0+x^31*y^4	x^0*y^0+x^0*y^3+x^22*y^0+x^22*y^3	8	css		
520	88	123	2560.2923	13	20	x^0*y^0+x^0*y^14+x^7*y^0+x^7*y^14	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8	8	css		
448	88	113	2508.1964	32	7	x^0*y^0+x^0*y^6+x^30*y^0+x^30*y^6	x^0*y^0+x^0*y^5+x^28*y^0+x^28*y^5	8	css		
480	88	116	2466.9333	15	16	x^0*y^0+x^0*y^10+x^4*y^0+x^4*y^10	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
504	88	118	2431.1746	14	18	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
408	88	103	2288.2157	6	34	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	8	css		
360	88	93	2114.2000	18	10	x^0*y^0+x^0*y^8+x^11*y^0+x^11*y^8	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
328	88	88	2077.6585	4	41	x^0*y^0+x^0*y^15+x^1*y^0+x^1*y^15	x^0*y^0+x^0*y^30+x^2*y^0+x^2*y^30	8	css		
304	88	84	2042.5263	19	8	x^0*y^0+x^0*y^6+x^16*y^0+x^16*y^6	x^0*y^0+x^0*y^4+x^13*y^0+x^13*y^4	8	css		
252	88	75	1964.2857	42	3	x^0*y^0+x^0*y^1+x^37*y^0+x^37*y^1	x^0*y^0+x^0*y^2+x^32*y^0+x^32*y^2	8	css		
256	88	73	1831.8438	8	16	x^0*y^0+x^0*y^10+x^6*y^0+x^6*y^10	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
240	88	70	1796.6667	20	6	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
216	88	66	1774.6667	36	3	x^0*y^0+x^0*y^1+x^32*y^0+x^32*y^1	x^0*y^0+x^0*y^2+x^28*y^0+x^28*y^2	8	css		
280	88	75	1767.8571	20	7	x^0*y^0+x^0*y^1+x^16*y^0+x^16*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
288	88	71	1540.3056	24	6	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
352	88	78	1521.0000	44	4	x^0*y^0+x^0*y^3+x^23*y^0+x^23*y^2		4	css		
172	88	54	1491.9070	2	43	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2		4	css		
132	88	47	1472.6667	2	33	x^0*y^0+x^0*y^11+x^1*y^0+x^1*y^11		4	css		
160	88	51	1430.5500	8	10	x^0*y^0+x^0*y^7+x^4*y^0+x^4*y^7		4	css		
168	88	50	1309.5238	4	21	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16		4	css		
918	86	213	4250.2549	17	27	x^0*y^0+x^0*y^14+x^11*y^0+x^11*y^14	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	8	css		
950	86	215	4184.5789	19	25	x^0*y^0+x^0*y^7+x^7*y^0+x^7*y^7	x^0*y^0+x^0*y^14+x^14*y^0+x^14*y^14	8	css		
966	86	213	4039.0621	21	23	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
968	86	212	3992.9587	22	22	x^0*y^0+x^0*y^9+x^3*y^0+x^3*y^9	x^0*y^0+x^0*y^18+x^6*y^0+x^6*y^18	8	css		
896	86	201	3877.7746	16	28	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
806	86	190	3851.8610	13	31	x^0*y^0+x^0*y^16+x^12*y^0+x^12*y^16	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1	8	css		
960	86	207	3838.5563	24	20	x^0*y^0+x^0*y^3+x^13*y^0+x^13*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
936	86	202	3749.0855	18	26	x^0*y^0+x^0*y^21+x^1*y^0+x^1*y^21	x^0*y^0+x^0*y^16+x^2*y^0+x^2*y^16	8	css		
870	86	192	3644.0276	29	15	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
726	86	175	3627.7548	33	11	x^0*y^0+x^0*y^1+x^16*y^0+x^16*y^1	x^0*y^0+x^0*y^2+x^32*y^0+x^32*y^2	8	css		
840	86	181	3354.1024	14	30	x^0*y^0+x^0*y^23+x^3*y^0+x^3*y^23	x^0*y^0+x^0*y^16+x^6*y^0+x^6*y^16	8	css		
688	86	162	3280.5000	43	8	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^1	x^0*y^0+x^0*y^4+x^22*y^0+x^22*y^5	8	css		
680	86	158	3157.2118	10	34	x^0*y^0+x^0*y^27+x^3*y^0+x^3*y^27	x^0*y^0+x^0*y^20+x^6*y^0+x^6*y^20	8	css		
630	86	152	3153.8794	9	35	x^0*y^0+x^0*y^32+x^2*y^0+x^2*y^32	x^0*y^0+x^0*y^29+x^4*y^0+x^4*y^29	8	css		
768	86	165	3048.6328	32	12	x^0*y^0+x^0*y^7+x^7*y^0+x^7*y^7	x^0*y^0+x^0*y^2+x^14*y^0+x^14*y^2	8	css		
518	86	129	2762.7915	7	37	x^0*y^0+x^0*y^36+x^1*y^0+x^1*y^36	x^0*y^0+x^0*y^35+x^2*y^0+x^2*y^35	8	css		
576	86	130	2523.2639	36	8	x^0*y^0+x^0*y^3+x^19*y^0+x^19*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
390	86	103	2339.4205	5	39	x^0*y^0+x^0*y^10+x^4*y^0+x^4*y^10	x^0*y^0+x^0*y^20+x^3*y^0+x^3*y^20	8	css		
456	86	111	2323.6974	6	38	x^0*y^0+x^0*y^17+x^1*y^0+x^1*y^17	x^0*y^0+x^0*y^34+x^2*y^0+x^2*y^34	8	css		
320	86	85	1941.7188	4	40	x^0*y^0+x^0*y^27+x^1*y^0+x^1*y^27	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
246	86	74	1914.3740	41	3	x^0*y^0+x^0*y^1+x^31*y^0+x^31*y^1	x^0*y^0+x^0*y^2+x^21*y^0+x^21*y^2	8	css		
168	86	53	1437.9405	2	42	x^0*y^0+x^0*y^13+x^1*y^0+x^1*y^13		4	css		
344	86	69	1190.2500	4	43	x^0*y^0+x^1*y^25+x^2*y^0+x^2*y^25		4	css		
924	84	209	3971.0000	21	22	x^0*y^0+x^0*y^13+x^19*y^0+x^19*y^13	x^0*y^0+x^0*y^4+x^17*y^0+x^17*y^4	8	css		
900	84	205	3922.3333	25	18	x^0*y^0+x^0*y^17+x^3*y^0+x^3*y^17	x^0*y^0+x^0*y^16+x^6*y^0+x^6*y^16	8	css		
912	84	203	3795.5658	24	19	x^0*y^0+x^0*y^15+x^23*y^0+x^23*y^15	x^0*y^0+x^0*y^11+x^22*y^0+x^22*y^11	8	css		
884	84	198	3725.2670	26	17	x^0*y^0+x^0*y^12+x^19*y^0+x^19*y^12	x^0*y^0+x^0*y^7+x^12*y^0+x^12*y^7	8	css		
920	84	199	3615.7435	20	23	x^0*y^0+x^0*y^5+x^3*y^0+x^3*y^5	x^0*y^0+x^0*y^10+x^6*y^0+x^6*y^10	8	css		
864	84	190	3509.7222	27	16	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
780	84	174	3260.4923	13	30	x^0*y^0+x^0*y^29+x^11*y^0+x^11*y^29	x^0*y^0+x^0*y^28+x^9*y^0+x^9*y^28	8	css		
812	84	177	3240.9310	14	29	x^0*y^0+x^0*y^27+x^1*y^0+x^1*y^27	x^0*y^0+x^0*y^25+x^2*y^0+x^2*y^25	8	css		
704	84	163	3170.1648	11	32	x^0*y^0+x^0*y^11+x^9*y^0+x^9*y^11	x^0*y^0+x^0*y^22+x^7*y^0+x^7*y^22	8	css		
744	84	162	2963.0323	12	31	x^0*y^0+x^0*y^16+x^7*y^0+x^7*y^16	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	8	css		
612	84	145	2885.7843	9	34	x^0*y^0+x^0*y^7+x^4*y^0+x^4*y^7	x^0*y^0+x^0*y^14+x^8*y^0+x^8*y^14	8	css		
504	84	126	2646.0000	7	36	x^0*y^0+x^0*y^35+x^4*y^0+x^4*y^35	x^0*y^0+x^0*y^34+x^1*y^0+x^1*y^34	8	css		
660	84	142	2566.3273	10	33	x^0*y^0+x^0*y^19+x^1*y^0+x^1*y^19	x^0*y^0+x^0*y^5+x^2*y^0+x^2*y^5	8	css		
468	84	115	2373.7179	26	9	x^0*y^0+x^0*y^5+x^6*y^0+x^6*y^5	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1	8	css		
380	84	103	2345.1474	38	5	x^0*y^0+x^0*y^4+x^25*y^0+x^25*y^4	x^0*y^0+x^0*y^3+x^12*y^0+x^12*y^3	8	css		
560	84	125	2343.7500	35	8	x^0*y^0+x^0*y^5+x^29*y^0+x^29*y^5	x^0*y^0+x^0*y^2+x^23*y^0+x^23*y^2	8	css		
484	84	116	2335.3388	11	22	x^0*y^0+x^0*y^18+x^5*y^0+x^5*y^18	x^0*y^0+x^0*y^14+x^10*y^0+x^10*y^14	8	css		
448	84	111	2310.1875	14	16	x^0*y^0+x^0*y^6+x^13*y^0+x^13*y^6	x^0*y^0+x^0*y^12+x^12*y^0+x^12*y^12	8	css		
420	84	107	2289.8000	7	30	x^0*y^0+x^0*y^8+x^4*y^0+x^4*y^8	x^0*y^0+x^0*y^16+x^1*y^0+x^1*y^16	8	css		
444	84	108	2206.7027	37	6	x^0*y^0+x^0*y^1+x^32*y^0+x^32*y^1	x^0*y^0+x^0*y^2+x^27*y^0+x^27*y^2	8	css		
480	84	112	2195.2000	10	24	x^0*y^0+x^0*y^2+x^9*y^0+x^9*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
384	84	96	2016.0000	16	12	x^0*y^0+x^0*y^2+x^7*y^0+x^7*y^2	x^0*y^0+x^0*y^4+x^14*y^0+x^14*y^4	8	css		
340	84	90	2001.1765	5	34	x^0*y^0+x^0*y^20+x^3*y^0+x^3*y^20	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	8	css		
312	84	85	1945.1923	39	4	x^0*y^0+x^0*y^1+x^7*y^0+x^7*y^1	x^0*y^0+x^0*y^2+x^14*y^0+x^14*y^2	8	css		
336	84	85	1806.2500	7	24	x^0*y^0+x^0*y^9+x^4*y^0+x^4*y^9	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18	8	css		
324	84	81	1701.0000	27	6	x^0*y^0+x^0*y^1+x^15*y^0+x^15*y^1	x^0*y^0+x^0*y^2+x^3*y^0+x^3*y^2	8	css		
288	84	76	1684.6667	8	18	x^0*y^0+x^0*y^13+x^6*y^0+x^6*y^13	x^0*y^0+x^0*y^8+x^4*y^0+x^4*y^8	8	css		
300	84	77	1660.1200	5	30	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9	x^0*y^0+x^0*y^18+x^2*y^0+x^2*y^18	8	css		
228	84	67	1653.8421	19	6	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
264	84	71	1603.9545	33	4	x^0*y^0+x^0*y^1+x^18*y^0+x^18*y^1	x^0*y^0+x^0*y^2+x^3*y^0+x^3*y^2	8	css		
240	84	66	1524.6000	3	40	x^0*y^0+x^0*y^3+x^1*y^0+x^1*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
140	84	49	1440.6000	14	5	x^0*y^0+x^0*y^3+x^7*y^0+x^7*y^3		4	css		
168	84	53	1404.5000	4	21	x^0*y^0+x^0*y^7+x^3*y^0+x^3*y^7	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
